Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.047501,1.122034,-0.105975,0.120801,-0.000543,0.000554,-0.992677,True,0.025811,1.123920,-0.108429,0.091011,-0.056974,0.007875,-0.994188
0.012,True,-0.047484,1.122032,-0.105927,0.120619,-0.000724,0.000564,-0.992699,True,0.025827,1.123915,-0.108407,0.091751,-0.056039,0.007732,-0.994174
0.022,True,-0.047465,1.122016,-0.105920,0.120660,-0.000273,0.000368,-0.992694,True,0.025845,1.123915,-0.108414,0.091771,-0.056118,0.007605,-0.994169
0.033,True,-0.047444,1.122038,-0.105908,0.120597,-0.000204,0.000346,-0.992701,True,0.025867,1.123942,-0.108393,0.091713,-0.056045,0.007577,-0.994178
0.044,True,-0.047442,1.122039,-0.105893,0.120598,-0.000273,0.000289,-0.992701,True,0.025868,1.123951,-0.108388,0.091720,-0.056112,0.007521,-0.994174
0.055,True,-0.047456,1.122002,-0.105895,0.120629,-0.000394,0.000168,-0.992698,True,0.025853,1.123929,-0.108411,0.092557,-0.055020,0.007247,-0.994160
0.067,True,-0.047429,1.121995,-0.105910,0.120672,-0.000088,0.000091,-0.992693,True,0.025879,1.123927,-0.108428,0.092527,-0.055028,0.007207,-0.994162
0.078,True,-0.047416,1.122001,-0.105912,0.120667,-0.000220,0.000116,-0.992693,True,0.025892,1.123927,-0.108448,0.092525,-0.055153,0.007235,-0.994155
0.089,True,-0.047443,1.121959,-0.105933,0.120682,-0.000237,0.000061,-0.992691,True,0.025864,1.123893,-0.108473,0.092997,-0.054552,0.007100,-0.994146
0.100,True,-0.047467,1.121926,-0.105948,0.121126,0.000140,-0.000072,-0.992637,True,0.025841,1.123870,-0.108494,0.093167,-0.054566,0.007028,-0.994129
0.111,True,-0.047463,1.121940,-0.105956,0.121212,0.000167,-0.000097,-0.992627,True,0.025844,1.123888,-0.108499,0.093449,-0.053823,0.006915,-0.994144
0.122,True,-0.047503,1.121912,-0.105970,0.121331,0.000249,-0.000217,-0.992612,True,0.025804,1.123878,-0.108504,0.093579,-0.053738,0.006799,-0.994137
0.133,True,-0.047512,1.121917,-0.105981,0.121612,0.000810,-0.000202,-0.992577,True,0.025796,1.123874,-0.108497,0.093653,-0.053611,0.006870,-0.994137
0.144,True,-0.047524,1.121910,-0.105991,0.121536,0.000903,-0.000159,-0.992587,True,0.025785,1.123863,-0.108492,0.093577,-0.053513,0.006906,-0.994149
0.155,True,-0.047550,1.121875,-0.105986,0.121419,0.000865,-0.000189,-0.992601,True,0.025758,1.123832,-0.108493,0.093085,-0.053100,0.006818,-0.994218
0.167,True,-0.047551,1.121881,-0.106014,0.121386,0.001352,-0.000139,-0.992605,True,0.025758,1.123828,-0.108498,0.092840,-0.052949,0.006894,-0.994248
0.178,True,-0.047564,1.121850,-0.106032,0.121247,0.001369,-0.000101,-0.992622,True,0.025745,1.123792,-0.108512,0.092704,-0.052925,0.006924,-0.994262
0.189,True,-0.047577,1.121788,-0.106045,0.121114,0.001348,-0.000225,-0.992638,True,0.025732,1.123749,-0.108529,0.093562,-0.051778,0.006638,-0.994244
0.200,True,-0.047571,1.121749,-0.106080,0.121353,0.001969,-0.000502,-0.992607,True,0.025738,1.123746,-0.108543,0.093441,-0.051601,0.006406,-0.994266
0.211,True,-0.047578,1.121755,-0.106092,0.121344,0.001985,-0.000611,-0.992608,True,0.025730,1.123768,-0.108555,0.093442,-0.051583,0.006296,-0.994268
0.222,True,-0.047574,1.121764,-0.106124,0.121445,0.002091,-0.000484,-0.992596,True,0.025735,1.123760,-0.108568,0.093791,-0.050470,0.006298,-0.994292
0.233,True,-0.047567,1.121773,-0.106151,0.121745,0.002351,-0.000345,-0.992559,True,0.025743,1.123746,-0.108581,0.093922,-0.050363,0.006462,-0.994284
0.244,True,-0.047549,1.121817,-0.106163,0.121838,0.002326,-0.000071,-0.992547,True,0.025763,1.123749,-0.108591,0.094006,-0.050373,0.006741,-0.994274
0.255,True,-0.047505,1.121829,-0.106160,0.121933,0.002193,-0.000118,-0.992536,True,0.025806,1.123765,-0.108609,0.093879,-0.050462,0.006699,-0.994281
0.267,True,-0.047479,1.121868,-0.106180,0.122308,0.002539,-0.000257,-0.992489,True,0.025832,1.123817,-0.108630,0.094127,-0.050442,0.006614,-0.994260
0.278,True,-0.047460,1.121888,-0.106196,0.122472,0.002555,-0.000282,-0.992469,True,0.025851,1.123840,-0.108645,0.094298,-0.050418,0.006596,-0.994245
0.289,True,-0.047433,1.121895,-0.106217,0.122486,0.002510,-0.000329,-0.992467,True,0.025877,1.123853,-0.108673,0.094604,-0.050307,0.006529,-0.994222
0.300,True,-0.047405,1.121910,-0.106234,0.122729,0.002883,-0.000376,-0.992436,True,0.025905,1.123867,-0.108696,0.094522,-0.050335,0.006532,-0.994228
0.311,True,-0.047366,1.121907,-0.106261,0.122659,0.002800,-0.000183,-0.992445,True,0.025944,1.123835,-0.108731,0.094447,-0.050404,0.006721,-0.994230
0.322,True,-0.047318,1.121877,-0.106301,0.122609,0.002691,-0.000063,-0.992451,True,0.025992,1.123786,-0.108784,0.094490,-0.050276,0.006811,-0.994232
0.333,True,-0.047286,1.121875,-0.106331,0.122653,0.002717,-0.000009,-0.992446,True,0.026024,1.123773,-0.108820,0.094423,-0.050310,0.006871,-0.994237
0.344,True,-0.047256,1.121862,-0.106365,0.122577,0.002652,0.000064,-0.992456,True,0.026055,1.123749,-0.108863,0.094587,-0.049951,0.006887,-0.994239
0.355,True,-0.047222,1.121853,-0.106404,0.122786,0.002626,0.000120,-0.992430,True,0.026089,1.123730,-0.108905,0.094797,-0.049968,0.006954,-0.994218
0.367,True,-0.047208,1.121909,-0.106410,0.123055,0.002573,0.000240,-0.992397,True,0.026102,1.123764,-0.108931,0.094908,-0.050104,0.007096,-0.994199
0.378,True,-0.047182,1.121942,-0.106431,0.123267,0.002541,0.000225,-0.992370,True,0.026128,1.123797,-0.108957,0.095608,-0.049610,0.007022,-0.994157
0.389,True,-0.047163,1.121968,-0.106438,0.123397,0.002440,0.000206,-0.992355,True,0.026147,1.123823,-0.108979,0.095743,-0.049705,0.007012,-0.994140
0.400,True,-0.047141,1.122015,-0.106463,0.123933,0.002816,0.000175,-0.992287,True,0.026169,1.123866,-0.109008,0.095826,-0.049715,0.007039,-0.994131
0.411,True,-0.047134,1.121996,-0.106458,0.124032,0.002696,0.000158,-0.992275,True,0.026175,1.123847,-0.109021,0.095929,-0.049828,0.007029,-0.994115
0.422,True,-0.047123,1.121987,-0.106480,0.123922,0.002621,0.000163,-0.992289,True,0.026186,1.123836,-0.109053,0.096058,-0.049640,0.006995,-0.994113
0.433,True,-0.047132,1.121969,-0.106495,0.123767,0.002757,0.000108,-0.992308,True,0.026176,1.123821,-0.109084,0.095864,-0.049735,0.006961,-0.994127
0.444,True,-0.047136,1.121914,-0.106514,0.123735,0.002727,0.000133,-0.992312,True,0.026172,1.123762,-0.109106,0.095834,-0.049758,0.006985,-0.994128
0.455,True,-0.047150,1.121874,-0.106534,0.123611,0.002659,0.000122,-0.992327,True,0.026157,1.123724,-0.109136,0.095870,-0.049668,0.006947,-0.994130
0.467,True,-0.047158,1.121873,-0.106568,0.123481,0.002990,0.000113,-0.992343,True,0.026150,1.123718,-0.109172,0.095845,-0.049665,0.006976,-0.994132
0.478,True,-0.047178,1.121874,-0.106599,0.123492,0.002976,0.000116,-0.992341,True,0.026130,1.123718,-0.109204,0.095861,-0.049671,0.006979,-0.994130
0.489,True,-0.047213,1.121869,-0.106577,0.123525,0.002946,0.000082,-0.992337,True,0.026095,1.123717,-0.109188,0.096201,-0.049356,0.006901,-0.994114
0.500,True,-0.047250,1.121897,-0.106603,0.123623,0.003420,-0.000017,-0.992323,True,0.026057,1.123750,-0.109212,0.096368,-0.049330,0.006866,-0.994099
0.511,True,-0.047281,1.121911,-0.106632,0.123704,0.003472,-0.000147,-0.992313,True,0.026026,1.123784,-0.109236,0.096461,-0.049274,0.006738,-0.994094
0.522,True,-0.047307,1.121916,-0.106648,0.123845,0.003473,-0.000194,-0.992296,True,0.026000,1.123794,-0.109254,0.097076,-0.048755,0.006629,-0.994060
0.533,True,-0.047333,1.121912,-0.106679,0.124027,0.003681,-0.000268,-0.992272,True,0.025973,1.123799,-0.109279,0.097042,-0.048704,0.006573,-0.994066
0.544,True,-0.047386,1.121913,-0.106734,0.124006,0.003702,-0.000303,-0.992275,True,0.025920,1.123806,-0.109332,0.097030,-0.048677,0.006535,-0.994069
0.555,True,-0.047411,1.121895,-0.106772,0.124007,0.003766,-0.000312,-0.992274,True,0.025896,1.123791,-0.109361,0.096675,-0.048362,0.006496,-0.994119
0.567,True,-0.047442,1.121905,-0.106840,0.124146,0.004394,-0.000373,-0.992254,True,0.025866,1.123803,-0.109410,0.096630,-0.048223,0.006492,-0.994130
0.578,True,-0.047493,1.121906,-0.106879,0.124167,0.004453,-0.000496,-0.992251,True,0.025814,1.123822,-0.109442,0.096663,-0.048158,0.006367,-0.994131
0.589,True,-0.047521,1.121908,-0.106885,0.124263,0.004492,-0.000590,-0.992239,True,0.025786,1.123838,-0.109445,0.096833,-0.047951,0.006256,-0.994125
0.600,True,-0.047564,1.121956,-0.106924,0.124471,0.004617,-0.000643,-0.992212,True,0.025743,1.123894,-0.109468,0.097045,-0.047826,0.006210,-0.994111
0.611,True,-0.047605,1.122019,-0.106962,0.124541,0.004900,-0.000668,-0.992202,True,0.025704,1.123960,-0.109486,0.097335,-0.047666,0.006209,-0.994090
0.622,True,-0.047628,1.122085,-0.106978,0.124714,0.005000,-0.000624,-0.992180,True,0.025681,1.124021,-0.109489,0.097428,-0.047219,0.006217,-0.994102
0.633,True,-0.047652,1.122115,-0.106999,0.124864,0.005387,-0.000676,-0.992159,True,0.025657,1.124052,-0.109500,0.097544,-0.047147,0.006209,-0.994094
0.644,True,-0.047691,1.122111,-0.107039,0.124915,0.005450,-0.000745,-0.992152,True,0.025618,1.124060,-0.109533,0.097602,-0.047082,0.006141,-0.994092
0.655,True,-0.047683,1.122076,-0.107052,0.124692,0.005524,-0.000746,-0.992180,True,0.025626,1.124027,-0.109535,0.097106,-0.046788,0.006101,-0.994155
0.666,True,-0.047702,1.122038,-0.107088,0.124591,0.005522,-0.000772,-0.992193,True,0.025607,1.123994,-0.109572,0.097006,-0.046792,0.006069,-0.994165
0.677,True,-0.047717,1.122032,-0.107112,0.124571,0.005723,-0.000751,-0.992194,True,0.025592,1.123981,-0.109596,0.096812,-0.046796,0.006107,-0.994183
0.689,True,-0.047712,1.122034,-0.107133,0.124563,0.005716,-0.000610,-0.992195,True,0.025598,1.123962,-0.109616,0.096811,-0.046510,0.006212,-0.994196
0.700,True,-0.047717,1.122061,-0.107132,0.124567,0.005827,-0.000630,-0.992194,True,0.025593,1.123985,-0.109632,0.096909,-0.046619,0.006227,-0.994181
0.711,True,-0.047722,1.122092,-0.107135,0.124708,0.005796,-0.000679,-0.992176,True,0.025587,1.124022,-0.109642,0.097118,-0.046418,0.006156,-0.994171
0.722,True,-0.047706,1.122119,-0.107092,0.124988,0.005739,-0.000843,-0.992141,True,0.025602,1.124070,-0.109612,0.097413,-0.046471,0.006008,-0.994140
0.733,True,-0.047715,1.122149,-0.107071,0.125084,0.006015,-0.001060,-0.992127,True,0.025593,1.124127,-0.109591,0.097594,-0.046452,0.005830,-0.994125
0.744,True,-0.047715,1.122180,-0.107058,0.125188,0.006074,-0.001045,-0.992114,True,0.025592,1.124155,-0.109571,0.097702,-0.046385,0.005848,-0.994117
0.755,True,-0.047674,1.122187,-0.107026,0.125185,0.006025,-0.001027,-0.992115,True,0.025633,1.124159,-0.109546,0.097659,-0.046283,0.005848,-0.994126
0.766,True,-0.047655,1.122200,-0.107009,0.125195,0.006013,-0.000996,-0.992114,True,0.025652,1.124167,-0.109534,0.097589,-0.046316,0.005881,-0.994131
0.777,True,-0.047644,1.122184,-0.106992,0.125080,0.005939,-0.000920,-0.992128,True,0.025663,1.124139,-0.109527,0.097474,-0.046384,0.005952,-0.994139
0.789,True,-0.047614,1.122155,-0.106986,0.124864,0.005965,-0.000632,-0.992156,True,0.025695,1.124069,-0.109511,0.097502,-0.046435,0.006235,-0.994132
0.800,True,-0.047593,1.122134,-0.106967,0.124177,0.006052,-0.000464,-0.992242,True,0.025716,1.124021,-0.109505,0.097150,-0.046542,0.006408,-0.994160
0.811,True,-0.047558,1.122102,-0.106939,0.123932,0.005959,-0.000522,-0.992273,True,0.025750,1.123997,-0.109490,0.096913,-0.046631,0.006339,-0.994180
0.822,True,-0.047528,1.122111,-0.106905,0.123864,0.005927,-0.000542,-0.992281,True,0.025780,1.124009,-0.109461,0.096605,-0.046389,0.006285,-0.994221
0.833,True,-0.047527,1.122139,-0.106876,0.123881,0.006066,-0.000664,-0.992278,True,0.025781,1.124050,-0.109441,0.096702,-0.046431,0.006190,-0.994211
0.844,True,-0.047535,1.122197,-0.106852,0.123982,0.006066,-0.000555,-0.992266,True,0.025773,1.124091,-0.109416,0.096802,-0.046421,0.006304,-0.994201
0.855,True,-0.047522,1.122183,-0.106833,0.124079,0.006039,-0.000607,-0.992254,True,0.025785,1.124084,-0.109403,0.096860,-0.046579,0.006273,-0.994188
0.866,True,-0.047514,1.122157,-0.106823,0.124064,0.006037,-0.000644,-0.992256,True,0.025793,1.124061,-0.109403,0.096818,-0.046640,0.006244,-0.994189
0.877,True,-0.047502,1.122110,-0.106834,0.123932,0.006016,-0.000620,-0.992272,True,0.025805,1.124011,-0.109416,0.096688,-0.046655,0.006260,-0.994201
0.889,True,-0.047500,1.122030,-0.106837,0.123707,0.005944,-0.000624,-0.992301,True,0.025807,1.123932,-0.109430,0.096575,-0.046712,0.006243,-0.994209
0.900,True,-0.047505,1.121976,-0.106858,0.123802,0.005997,-0.000659,-0.992289,True,0.025802,1.123881,-0.109455,0.096397,-0.046735,0.006212,-0.994226
0.911,True,-0.047502,1.121936,-0.106893,0.123675,0.006048,-0.000646,-0.992304,True,0.025805,1.123841,-0.109482,0.096274,-0.046679,0.006215,-0.994240
0.922,True,-0.047509,1.121889,-0.106925,0.123682,0.006030,-0.000682,-0.992303,True,0.025797,1.123798,-0.109517,0.096242,-0.046536,0.006160,-0.994250
0.933,True,-0.047506,1.121913,-0.106955,0.123739,0.006051,-0.000618,-0.992296,True,0.025801,1.123812,-0.109551,0.096207,-0.046565,0.006231,-0.994252
0.944,True,-0.047505,1.121922,-0.106986,0.123829,0.006041,-0.000669,-0.992285,True,0.025801,1.123827,-0.109586,0.096305,-0.046570,0.006184,-0.994243
