Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.030442,1.113724,-0.048231,0.031648,-0.007382,-0.001233,-0.999471,True,0.037490,1.111700,-0.047490,0.031574,0.008703,-0.002566,-0.999460
0.012,True,-0.030455,1.113738,-0.048250,0.031682,-0.007145,-0.001305,-0.999472,True,0.037477,1.111724,-0.047484,0.031607,0.008940,-0.002638,-0.999457
0.022,True,-0.030454,1.113762,-0.048210,0.031675,-0.007053,-0.001341,-0.999472,True,0.037478,1.111752,-0.047437,0.031600,0.009032,-0.002675,-0.999456
0.033,True,-0.030450,1.113784,-0.048206,0.031738,-0.006953,-0.001340,-0.999471,True,0.037481,1.111774,-0.047419,0.031663,0.009132,-0.002676,-0.999453
0.044,True,-0.030437,1.113810,-0.048213,0.031555,-0.006839,-0.001302,-0.999478,True,0.037494,1.111794,-0.047419,0.031481,0.009246,-0.002638,-0.999458
0.055,True,-0.030407,1.113863,-0.048168,0.031675,-0.006826,-0.001196,-0.999474,True,0.037524,1.111832,-0.047379,0.031603,0.009259,-0.002533,-0.999454
0.066,True,-0.030362,1.113862,-0.048138,0.031658,-0.006869,-0.001274,-0.999474,True,0.037569,1.111840,-0.047362,0.031584,0.009215,-0.002613,-0.999455
0.080,True,-0.030341,1.113912,-0.048129,0.031718,-0.006879,-0.001033,-0.999473,True,0.037589,1.111858,-0.047357,0.031648,0.009206,-0.002372,-0.999454
0.100,True,-0.030262,1.113978,-0.048024,0.031798,-0.007197,-0.000821,-0.999468,True,0.037668,1.111895,-0.047279,0.031732,0.008886,-0.002164,-0.999455
0.111,True,-0.030224,1.113995,-0.048009,0.031683,-0.007336,-0.000803,-0.999471,True,0.037706,1.111910,-0.047270,0.031616,0.008747,-0.002146,-0.999460
0.122,True,-0.030166,1.114028,-0.047949,0.031700,-0.007431,-0.000676,-0.999470,True,0.037764,1.111926,-0.047223,0.031635,0.008652,-0.002019,-0.999460
0.133,True,-0.030106,1.114039,-0.047907,0.031687,-0.007587,-0.000545,-0.999469,True,0.037823,1.111918,-0.047201,0.031624,0.008496,-0.001888,-0.999462
0.144,True,-0.030049,1.114017,-0.047874,0.031719,-0.007805,-0.000525,-0.999466,True,0.037881,1.111893,-0.047194,0.031657,0.008278,-0.001867,-0.999463
0.155,True,-0.029984,1.114034,-0.047830,0.031549,-0.007878,-0.000406,-0.999471,True,0.037945,1.111892,-0.047167,0.031488,0.008206,-0.001746,-0.999469
0.167,True,-0.029918,1.114032,-0.047799,0.031270,-0.007982,-0.000317,-0.999479,True,0.038011,1.111876,-0.047152,0.031210,0.008101,-0.001655,-0.999479
