Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,True,3.711,True,0.464953,0.541370,True,3.513,True,0.477882,0.595802
0.017,True,3.674,True,0.464721,0.541378,True,3.407,True,0.476619,0.596522
0.031,True,3.649,True,0.464557,0.541462,True,3.418,True,0.476256,0.595115
0.043,True,3.644,True,0.464557,0.541462,True,3.426,True,0.476805,0.596549
0.054,True,3.659,True,0.464243,0.541164,True,3.435,True,0.476805,0.596549
0.065,True,3.658,True,0.464303,0.540623,True,3.447,True,0.476079,0.594462
0.076,True,3.644,True,0.464303,0.540623,True,3.448,True,0.476327,0.596209
0.087,True,3.632,True,0.463702,0.540444,True,3.449,True,0.476327,0.596209
0.098,True,3.648,True,0.463702,0.540444,True,3.414,True,0.475312,0.594965
0.109,True,3.674,True,0.463810,0.540371,True,3.339,True,0.473920,0.594047
0.120,True,3.673,True,0.463313,0.540241,True,3.302,True,0.473920,0.594047
0.131,True,3.670,True,0.463313,0.540241,True,3.274,True,0.475097,0.595869
0.142,True,3.650,True,0.463141,0.540138,True,3.297,True,0.474247,0.595660
0.154,True,3.641,True,0.463607,0.540152,True,3.334,True,0.474247,0.595660
0.165,True,3.634,True,0.463607,0.540152,True,3.380,True,0.475093,0.595561
0.176,True,3.635,True,0.463668,0.540402,True,3.403,True,0.474928,0.595758
0.187,True,3.645,True,0.463767,0.540216,True,3.376,True,0.474387,0.595238
0.198,True,3.635,True,0.463826,0.540196,True,3.368,True,0.474387,0.595238
0.209,True,3.626,True,0.463826,0.540196,True,3.362,True,0.473885,0.594521
0.221,True,3.608,True,0.464046,0.540395,True,3.360,True,0.473885,0.594521
0.231,True,3.594,True,0.464046,0.540395,True,3.358,True,0.475041,0.596029
0.242,True,3.591,True,0.464046,0.540395,True,3.355,True,0.475041,0.596029
0.254,True,3.601,True,0.463959,0.540146,True,3.354,True,0.475337,0.596118
0.265,True,3.612,True,0.463959,0.540146,True,3.339,True,0.475088,0.595337
0.276,True,3.624,True,0.463720,0.540458,True,3.312,True,0.474808,0.595323
0.287,True,3.628,True,0.463855,0.540430,True,3.300,True,0.474808,0.595323
0.298,True,3.637,True,0.463875,0.540629,True,3.366,True,0.474733,0.596117
0.309,True,3.644,True,0.463875,0.540629,True,3.384,True,0.475071,0.595600
0.320,True,3.642,True,0.463346,0.540498,True,3.396,True,0.475071,0.595600
0.332,True,3.611,True,0.463475,0.540209,True,3.395,True,0.475614,0.596805
0.343,True,3.585,True,0.463475,0.540209,True,3.378,True,0.475305,0.597237
0.354,True,3.568,True,0.463557,0.540231,True,3.337,True,0.475192,0.597408
0.365,True,3.550,True,0.463210,0.540191,True,3.322,True,0.475192,0.597408
0.376,True,3.560,True,0.463166,0.540355,True,3.312,True,0.475273,0.597291
0.387,True,3.576,True,0.463166,0.540355,True,3.293,True,0.476063,0.597763
0.398,True,3.569,True,0.463545,0.540291,True,3.277,True,0.476063,0.597763
0.409,True,3.564,True,0.463545,0.540291,True,3.309,True,0.475384,0.596732
0.421,True,3.570,True,0.463422,0.540452,True,3.358,True,0.475384,0.596732
0.432,True,3.561,True,0.463111,0.540457,True,3.369,True,0.475499,0.596604
0.443,True,3.581,True,0.463175,0.540520,True,3.429,True,0.475152,0.596219
0.454,True,3.603,True,0.463175,0.540520,True,3.443,True,0.475152,0.596219
0.465,True,3.620,True,0.463175,0.540520,True,3.417,True,0.475225,0.595820
0.476,True,3.614,True,0.463894,0.540319,True,3.380,True,0.475406,0.596881
0.487,True,3.609,True,0.463894,0.540319,True,3.366,True,0.475406,0.596881
0.498,True,3.602,True,0.463894,0.540319,True,3.361,True,0.475684,0.597254
0.509,True,3.605,True,0.463875,0.540206,True,3.366,True,0.475953,0.597042
0.521,True,3.600,True,0.463759,0.540319,True,3.368,True,0.475953,0.597042
0.532,True,3.596,True,0.463759,0.540319,True,3.350,True,0.476350,0.596534
0.543,True,3.600,True,0.463884,0.540311,True,3.334,True,0.476350,0.596534
0.554,True,3.609,True,0.463600,0.540675,True,3.350,True,0.476195,0.596554
0.565,True,3.613,True,0.463600,0.540675,True,3.345,True,0.476195,0.596554
0.576,True,3.633,True,0.463384,0.540480,True,3.336,True,0.476484,0.596875
0.587,True,3.629,True,0.463834,0.540318,True,3.330,True,0.476484,0.596875
0.598,True,3.625,True,0.463834,0.540318,True,3.327,True,0.476507,0.597067
0.609,True,3.607,True,0.463747,0.540660,True,3.318,True,0.476609,0.597042
0.620,True,3.622,True,0.463355,0.540797,True,3.312,True,0.476609,0.597042
0.631,True,3.635,True,0.463355,0.540797,True,3.318,True,0.476950,0.597635
0.642,True,3.629,True,0.463396,0.540789,True,3.324,True,0.476950,0.597635
0.654,True,3.624,True,0.463241,0.540705,True,3.338,True,0.476623,0.597816
0.665,True,3.622,True,0.463241,0.540705,True,3.404,True,0.476250,0.597589
0.676,True,3.603,True,0.462916,0.540637,True,3.458,True,0.476518,0.598017
0.687,True,3.620,True,0.462667,0.540673,True,3.456,True,0.476518,0.598017
0.698,True,3.634,True,0.462667,0.540673,True,3.443,True,0.476550,0.597572
0.709,True,3.629,True,0.462722,0.540744,True,3.428,True,0.476332,0.598115
0.720,True,3.637,True,0.462756,0.540848,True,3.433,True,0.476332,0.598115
0.732,True,3.642,True,0.462756,0.540848,True,3.453,True,0.476404,0.597655
0.743,True,3.645,True,0.462591,0.540699,True,3.470,True,0.476404,0.597655
0.754,True,3.636,True,0.462297,0.540602,True,3.484,True,0.476334,0.598173
0.765,True,3.623,True,0.462297,0.540602,True,3.468,True,0.475717,0.597872
0.776,True,3.627,True,0.462138,0.540882,True,3.492,True,0.474910,0.597785
0.787,True,3.621,True,0.462083,0.540748,True,3.524,True,0.474910,0.597785
0.798,True,3.614,True,0.462253,0.540692,True,3.548,True,0.475445,0.597880
0.809,True,3.611,True,0.462253,0.540692,True,3.581,True,0.474571,0.597785
0.820,True,3.598,True,0.461878,0.540496,True,3.603,True,0.474571,0.597785
0.831,True,3.589,True,0.461878,0.540496,True,3.600,True,0.474227,0.597441
0.843,True,3.588,True,0.461906,0.540376,True,3.598,True,0.474227,0.597441
0.854,True,3.590,True,0.461626,0.540527,True,3.631,True,0.473984,0.597662
0.865,True,3.592,True,0.461626,0.540527,True,3.665,True,0.473605,0.598250
0.876,True,3.600,True,0.461642,0.540575,True,3.640,True,0.474736,0.597994
0.887,True,3.596,True,0.461345,0.540593,True,3.591,True,0.474736,0.597994
0.898,True,3.606,True,0.461181,0.540826,True,3.618,True,0.474257,0.598201
0.909,True,3.616,True,0.461181,0.540826,True,3.609,True,0.474330,0.598025
0.920,True,3.621,True,0.461863,0.540882,True,3.606,True,0.474330,0.598025
0.931,True,3.616,True,0.462072,0.541044,True,3.616,True,0.474779,0.598074
0.942,True,3.608,True,0.462072,0.541044,True,3.613,True,0.475114,0.597634
0.954,True,3.619,True,0.462302,0.540974,True,3.613,True,0.475114,0.597634
0.965,True,3.633,True,0.462340,0.540941,True,3.626,True,0.474551,0.597288
0.976,True,3.636,True,0.462340,0.540941,True,3.631,True,0.474551,0.597288
0.987,True,3.638,True,0.461981,0.540715,True,3.631,True,0.474626,0.597396
0.998,True,3.637,True,0.461981,0.540715,True,3.573,True,0.475389,0.597212
